"Lumen of scleral vein",50017663
"Wall of dorsal digital vein of middle finger",50017664
"Lumen of dorsal digital vein of middle finger",50017665
"Wall of vein of utricle of right internal ear",50017666
"Lumen of vein of utricle of right internal ear",50017667
"Wall of intrasegmental tributary of left lateral basal segmental vein",50017668
"Lumen of intrasegmental tributary of left lateral basal segmental vein",50017669
"Wall of trunk of circumflex scapular vein",50017670
"Lumen of trunk of circumflex scapular vein",50017671
"Wall of trunk of dorsal tributary of lumbar vein",50017672
"Lumen of trunk of dorsal tributary of lumbar vein",50017673
"Wall of trunk of seventh anterior intercostal vein",50017674
"Lumen of trunk of seventh anterior intercostal vein",50017675
"Wall of lateral tributary of dorsal tributary of right tenth posterior intercostal vein",50017676
"Lumen of lateral tributary of dorsal tributary of right tenth posterior intercostal vein",50017677
"Wall of left anterior tibial vein",50017678
"Lumen of left anterior tibial vein",50017679
"Wall of right deep temporal vein",50017680
"Lumen of right deep temporal vein",50017681
"Wall of left external jugular vein",50017682
"Lumen of left external jugular vein",50017683
"Wall of right suprarenal vein",50017684
"Lumen of right suprarenal vein",50017685
"Wall of trunk of communicating vein between internal jugular vein and anterior jugular vein",50017686
"Lumen of trunk of communicating vein between internal jugular vein and anterior jugular vein",50017687
"Wall of fibular vein",50017688
"Lumen of fibular vein",50017689
"Wall of vein of right semicular duct",50017690
"Lumen of vein of right semicular duct",50017691
"Wall of lateral cutaneous tributary of right subcostal vein",50017692
"Lumen of lateral cutaneous tributary of right subcostal vein",50017693
"Wall of trunk of superficial temporal vein",50017694
"Lumen of trunk of superficial temporal vein",50017695
"Wall of labium minus tributary of left posterior labial vein",50017696
"Lumen of labium minus tributary of left posterior labial vein",50017697
"Wall of circumflex scapular vein",50017698
"Lumen of circumflex scapular vein",50017699
"Wall of left areolar venous plexus",50017700
"Lumen of left areolar venous plexus",50017701
"Wall of trunk of left popliteal vein",50017702
"Lumen of trunk of left popliteal vein",50017703
"Wall of superior petrosal vein",50017704
"Lumen of superior petrosal vein",50017705
"Wall of trunk of right superior basal vein",50017706
"Lumen of trunk of right superior basal vein",50017707
"Wall of spinal tributary of right first posterior intercostal vein",50017708
"Lumen of spinal tributary of right first posterior intercostal vein",50017709
"Wall of right sphenopalatine vein",50017710
"Lumen of right sphenopalatine vein",50017711
"Wall of cavernous tributary of deep dorsal vein of penis",50017712
"Lumen of cavernous tributary of deep dorsal vein of penis",50017713
"Wall of trunk of posterior basal segmental bronchial vein",50017714
"Lumen of trunk of posterior basal segmental bronchial vein",50017715
"Wall of eighth thoracic basivertebral vein",50017716
"Lumen of eighth thoracic basivertebral vein",50017717
"Wall of intervertebral tributary of left subcostal vein",50017718
"Lumen of intervertebral tributary of left subcostal vein",50017719
"Wall of lateral tributary of dorsal tributary of right eleventh posterior intercostal vein",50017720
"Lumen of lateral tributary of dorsal tributary of right eleventh posterior intercostal vein",50017721
"Wall of trunk of maxillary vein",50017722
"Lumen of trunk of maxillary vein",50017723
"Wall of right anterior ciliary vein",50017724
"Lumen of right anterior ciliary vein",50017725
"Wall of right deep external pudendal vein",50017726
"Lumen of right deep external pudendal vein",50017727
"Wall of trunk of ileal tributary of ileocolic vein",50017728
"Lumen of trunk of ileal tributary of ileocolic vein",50017729
"Wall of trunk of right masseteric vein",50017730
"Lumen of trunk of right masseteric vein",50017731
"Wall of trunk of right deep lingual vein",50017732
"Lumen of trunk of right deep lingual vein",50017733
"Wall of lateral accessory saphenous vein",50017734
"Lumen of lateral accessory saphenous vein",50017735
"Wall of trunk of lateral tributary of dorsal tributary of right first lumbar vein",50017736
"Lumen of trunk of lateral tributary of dorsal tributary of right first lumbar vein",50017737
"Wall of vein of olfactory gyrus",50017738
"Lumen of vein of olfactory gyrus",50017739
"Wall of inferior vesical vein",50017740
"Lumen of inferior vesical vein",50017741
"Wall of mammary tributary of axillary vein",50017742
"Lumen of mammary tributary of axillary vein",50017743
"Wall of superficial cerebral vein",50017744
"Lumen of superficial cerebral vein",50017745
"Wall of pleural tributary of left fourth posterior intercostal vein",50017746
"Lumen of pleural tributary of left fourth posterior intercostal vein",50017747
"Wall of left anterior ethmoidal vein",50017748
"Lumen of left anterior ethmoidal vein",50017749
"Wall of left superior nasal retinal vein",50017750
"Lumen of left superior nasal retinal vein",50017751
"Wall of right seventh posterior intercostal vein",50017752
"Lumen of right seventh posterior intercostal vein",50017753
"Wall of transversus abdominis tributary of descending tributary of deep circumflex iliac vein",50017754
"Lumen of transversus abdominis tributary of descending tributary of deep circumflex iliac vein",50017755
"Wall of left musculophrenic vein",50017756
"Lumen of left musculophrenic vein",50017757
"Wall of trunk of right dorsal lingual vein",50017758
"Lumen of trunk of right dorsal lingual vein",50017759
"Wall of dorsal digital vein of left hand",50017760
"Lumen of dorsal digital vein of left hand",50017761
"Wall of trunk of left seventh anterior intercostal vein",50017762
"Lumen of trunk of left seventh anterior intercostal vein",50017763
"Wall of right middle rectal vein",50017764
"Lumen of right middle rectal vein",50017765
"Wall of trunk of left basilic vein",50017766
"Lumen of trunk of left basilic vein",50017767
"Wall of ninth anterior thoracic radicular vein",50017768
"Lumen of ninth anterior thoracic radicular vein",50017769
"Wall of superior gluteal vein",50017770
"Lumen of superior gluteal vein",50017771
"Wall of unnamed tributary of first lumbar vein",50017772
"Lumen of unnamed tributary of first lumbar vein",50017773
"Wall of superior cerebral vein",50017774
"Lumen of superior cerebral vein",50017775
"Wall of levator ani tributary of left inferior gluteal vein",50017776
"Lumen of levator ani tributary of left inferior gluteal vein",50017777
"Wall of thoracoepigastric vein",50017778
"Lumen of thoracoepigastric vein",50017779
"Wall of prostatic tributary of inferior gluteal vein",50017780
"Lumen of prostatic tributary of inferior gluteal vein",50017781
"Wall of trunk of right lower lobar bronchial vein",50017782
"Lumen of trunk of right lower lobar bronchial vein",50017783
"Wall of trunk of pulmonary vein",50017784
"Wall of coccygeus tributary of right inferior gluteal vein",50017785
"Lumen of coccygeus tributary of right inferior gluteal vein",50017786
"Wall of unnamed tributary of right lumbar vein",50017787
"Lumen of unnamed tributary of right lumbar vein",50017788
"Wall of maxillary vein",50017789
"Lumen of maxillary vein",50017790
"Wall of left pulmonary venous recess",50017791
"Lumen of left pulmonary venous recess",50017792
"Wall of tributary of trunk of anterior basal segmental vein",50017793
"Lumen of tributary of trunk of anterior basal segmental vein",50017794
"Wall of medullary tributary of right seventh posterior intercostal vein",50017795
"Lumen of medullary tributary of right seventh posterior intercostal vein",50017796
"Wall of trunk of left posterior basal segmental bronchial vein",50017797
"Lumen of trunk of left posterior basal segmental bronchial vein",50017798
"Wall of trunk of dorsal digital vein of right thumb",50017799
"Lumen of trunk of dorsal digital vein of right thumb",50017800
"Wall of right suprascapular vein",50017801
"Lumen of right suprascapular vein",50017802
"Wall of muscular tributary of right fifth posterior intercostal vein",50017803
"Lumen of muscular tributary of right fifth posterior intercostal vein",50017804
"Wall of cutaneous vein",50017805
"Lumen of cutaneous vein",50017806
"Wall of collateral tributary of left eleventh posterior intercostal vein",50017807
"Lumen of collateral tributary of left eleventh posterior intercostal vein",50017808
"Wall of sternocleidomastoid vein",50017809
"Lumen of sternocleidomastoid vein",50017810
"Wall of inferior rectal venous plexus",50017811
"Lumen of inferior rectal venous plexus",50017812
"Wall of left eleventh posterior intercostal vein",50017813
"Lumen of left eleventh posterior intercostal vein",50017814
"Wall of left external-internal jugular communicating vein",50017815
"Lumen of left external-internal jugular communicating vein",50017816
"Wall of pericardiacophrenic vein",50017817
"Lumen of pericardiacophrenic vein",50017818
"Wall of medial tributary of dorsal tributary of right fourth posterior intercostal vein",50017819
"Lumen of medial tributary of dorsal tributary of right fourth posterior intercostal vein",50017820
"Wall of medial tributary of dorsal tributary of left eleventh posterior intercostal vein",50017821
"Lumen of medial tributary of dorsal tributary of left eleventh posterior intercostal vein",50017822
"Wall of left superior intercostal vein",50017823
"Lumen of left superior intercostal vein",50017824
"Wall of collateral tributary of left second posterior intercostal vein",50017825
"Lumen of collateral tributary of left second posterior intercostal vein",50017826
"Wall of posterior surface of coronary sinus",50017827
"Lumen of posterior surface of coronary sinus",50017828
"Wall of lateral tributary of dorsal tributary of eleventh posterior intercostal vein",50017829
"Lumen of lateral tributary of dorsal tributary of eleventh posterior intercostal vein",50017830
"Wall of ulnar vein",50017831
"Lumen of ulnar vein",50017832
"Wall of plantar digital vein of left third toe",50017833
"Lumen of plantar digital vein of left third toe",50017834
"Wall of ventral tributary of right lumbar vein",50017835
"Lumen of ventral tributary of right lumbar vein",50017836
"Wall of left intercollicular vein",50017837
"Lumen of left intercollicular vein",50017838
"Wall of anterior ciliary vein",50017839
"Lumen of anterior ciliary vein",50017840
"Wall of left maxillary vein",50017841
"Lumen of left maxillary vein",50017842
"Wall of trunk of right eighth anterior intercostal vein",50017843
"Lumen of trunk of right eighth anterior intercostal vein",50017844
"Wall of trunk of anterior jugular vein",50017845
"Lumen of trunk of anterior jugular vein",50017846
"Wall of trunk of testicular vein",50017847
"Lumen of trunk of testicular vein",50017848
"Wall of left anterolateral medullary vein",50017849
"Lumen of left anterolateral medullary vein",50017850
"Wall of fifth thoracic basivertebral vein",50017851
"Lumen of fifth thoracic basivertebral vein",50017852
"Wall of muscular tributary of left fifth posterior intercostal vein",50017853
"Lumen of muscular tributary of left fifth posterior intercostal vein",50017854
"Wall of trunk of descending tributary of deep circumflex iliac vein",50017855
"Lumen of trunk of descending tributary of deep circumflex iliac vein",50017856
"Wall of lateral branch of left portal vein",50017857
"Lumen of lateral branch of left portal vein",50017858
"Wall of eighth posterior thoracic radicular vein",50017859
"Lumen of eighth posterior thoracic radicular vein",50017860
"Wall of pleural tributary of right eleventh posterior intercostal vein",50017861
"Lumen of pleural tributary of right eleventh posterior intercostal vein",50017862
"Wall of collateral tributary of right third posterior intercostal vein",50017863
"Lumen of collateral tributary of right third posterior intercostal vein",50017864
"Wall of left middle rectal vein",50017865
"Lumen of left middle rectal vein",50017866
"Wall of lateral cutaneous tributary of left fourth posterior intercostal vein",50017867
"Lumen of lateral cutaneous tributary of left fourth posterior intercostal vein",50017868
"Wall of trunk proper of right common iliac vein",50017869
"Lumen of trunk proper of right common iliac vein",50017870
"Wall of trunk of left medial basal segmental vein",50017871
"Lumen of trunk of left medial basal segmental vein",50017872
"Wall of lateral cutaneous tributary of subcostal vein",50017873
"Lumen of lateral cutaneous tributary of subcostal vein",50017874
"Wall of right third common palmar digital vein",50017875
"Lumen of right third common palmar digital vein",50017876
"Wall of dorsal tributary of right first posterior intercostal vein",50017877
"Lumen of dorsal tributary of right first posterior intercostal vein",50017878
"Wall of right external vertebral venous plexus of lumbar vertebra",50017879
"Lumen of right external vertebral venous plexus of lumbar vertebra",50017880
"Wall of inferior temporal vein",50017881
"Lumen of inferior temporal vein",50017882
"Wall of right posterior humeral circumflex vein",50017883
"Lumen of right posterior humeral circumflex vein",50017884
"Wall of dorsal tributary of left fourth lumbar vein",50017885
"Lumen of dorsal tributary of left fourth lumbar vein",50017886
"Wall of tributary of renal vein",50017887
"Lumen of tributary of renal vein",50017888
"Wall of left posterior basal segmental bronchial vein",50017889
"Lumen of left posterior basal segmental bronchial vein",50017890
"Wall of common cardinal vein",50017891
"Lumen of common cardinal vein",50017892
"Wall of right ovarian vein",50017893
"Lumen of right ovarian vein",50017894
"Wall of spinal tributary of left first lumbar vein",50017895
"Lumen of spinal tributary of left first lumbar vein",50017896
"Wall of dorsal tributary of eleventh posterior intercostal vein",50017897
"Lumen of dorsal tributary of eleventh posterior intercostal vein",50017898
"Wall of gluteal tributary of inferior rectal vein",50017899
"Lumen of gluteal tributary of inferior rectal vein",50017900
"Wall of left lacrimal vein",50017901
"Lumen of left lacrimal vein",50017902
"Wall of medial tributary of dorsal tributary of right fifth posterior intercostal vein",50017903
"Lumen of medial tributary of dorsal tributary of right fifth posterior intercostal vein",50017904
"Wall of trunk of middle hepatic vein",50017905
"Lumen of trunk of middle hepatic vein",50017906
"Wall of dorsal tributary of fourth posterior intercostal vein",50017907
"Lumen of dorsal tributary of fourth posterior intercostal vein",50017908
"Wall of tributary of anterior ciliary vein",50017909
"Lumen of tributary of anterior ciliary vein",50017910
"Wall of left dorsal metatarsal vein",50017911
"Lumen of left dorsal metatarsal vein",50017912
"Wall of vein of pterygoid canal",50017913
"Lumen of vein of pterygoid canal",50017914
"Wall of left internal vertebral venous plexus of thoracic vertebra",50017915
"Lumen of left internal vertebral venous plexus of thoracic vertebra",50017916
"Wall of left inferior basal vein",50017917
"Lumen of left inferior basal vein",50017918
"Wall of inferior lingular vein",50017919
"Lumen of inferior lingular vein",50017920
"Wall of costal tributary of right fifth posterior intercostal vein",50017921
"Lumen of costal tributary of right fifth posterior intercostal vein",50017922
"Wall of left anterior circumflex humeral vein",50017923
"Lumen of left anterior circumflex humeral vein",50017924
"Wall of lateral cutaneous tributary of fourth posterior intercostal vein",50017925
"Lumen of lateral cutaneous tributary of fourth posterior intercostal vein",50017926
"Wall of anterior vestibular vein",50017927
"Lumen of anterior vestibular vein",50017928
"Wall of right scleral vein",50017929
"Lumen of right scleral vein",50017930
"Wall of right pulmonary venous recess",50017931
"Lumen of right pulmonary venous recess",50017932
"Wall of intervertebral tributary of left sixth posterior intercostal vein",50017933
"Lumen of intervertebral tributary of left sixth posterior intercostal vein",50017934
"Wall of trunk of left superior segmental bronchial vein",50017935
"Lumen of trunk of left superior segmental bronchial vein",50017936
"Wall of deep temporal vein",50017937
"Lumen of deep temporal vein",50017938
"Wall of spinal tributary of left first posterior intercostal vein",50017939
"Lumen of spinal tributary of left first posterior intercostal vein",50017940
"Wall of pericardial tributary of accessory hemiazygos vein",50017941
"Lumen of pericardial tributary of accessory hemiazygos vein",50017942
"Wall of dorsal scapular vein",50017943
"Lumen of dorsal scapular vein",50017944
"Wall of trunk of short gastric vein",50017945
"Lumen of trunk of short gastric vein",50017946
"Wall of right eighth posterior intercostal vein",50017947
"Lumen of right eighth posterior intercostal vein",50017948
"Wall of gluteal tributary of left inferior rectal vein",50017949
"Lumen of gluteal tributary of left inferior rectal vein",50017950
"Wall of sacral venous plexus",50017951
"Lumen of sacral venous plexus",50017952
"Wall of trunk of third anterior intercostal vein",50017953
"Lumen of trunk of third anterior intercostal vein",50017954
"Wall of trunk of mammary tributary of left axillary vein",50017955
"Lumen of trunk of mammary tributary of left axillary vein",50017956
"Wall of left jugular venous arch",50017957
"Lumen of left jugular venous arch",50017958
"Wall of right accessory cephalic vein",50017959
"Lumen of right accessory cephalic vein",50017960
"Wall of intrasegmental tributary of superior lingular vein",50017961
"Lumen of intrasegmental tributary of superior lingular vein",50017962
"Wall of left fifth thoracic radicular vein",50017963
"Lumen of left fifth thoracic radicular vein",50017964
"Wall of pleural tributary of right third posterior intercostal vein",50017965
"Lumen of pleural tributary of right third posterior intercostal vein",50017966
"Wall of trunk of right apical segmental vein",50017967
"Lumen of trunk of right apical segmental vein",50017968
"Wall of right meningeal vein",50017969
"Lumen of right meningeal vein",50017970
"Wall of portal venous system",50017971
"Lumen of portal venous system",50017972
"Wall of right lateral brachial vein",50017973
"Lumen of right lateral brachial vein",50017974
"Wall of central vein of right adrenal gland",50017975
"Lumen of central vein of right adrenal gland",50017976
"Wall of jugular venous arch",50017977
"Lumen of jugular venous arch",50017978
"Wall of tributary of inferior gluteal vein",50017979
"Lumen of tributary of inferior gluteal vein",50017980
"Wall of trunk of right suprarenal vein",50017981
"Lumen of trunk of right suprarenal vein",50017982
"Wall of tributary of superior thalamostriate vein",50017983
"Lumen of tributary of superior thalamostriate vein",50017984
"Wall of communicating vein between prostatic venous plexus and vesical venous plexus",50017985
"Lumen of communicating vein between prostatic venous plexus and vesical venous plexus",50017986
"Wall of intervertebral tributary of right lumbar vein",50017987
"Lumen of intervertebral tributary of right lumbar vein",50017988
"Wall of ninth anterior intercostal vein",50017989
"Lumen of ninth anterior intercostal vein",50017990
"Wall of right middle temporal vein",50017991
"Lumen of right middle temporal vein",50017992
"Wall of gluteal tributary of right inferior rectal vein",50017993
"Lumen of gluteal tributary of right inferior rectal vein",50017994
"Wall of left fourth posterior thoracic radicular vein",50017995
"Lumen of left fourth posterior thoracic radicular vein",50017996
"Wall of cricothyroid vein",50017997
"Lumen of cricothyroid vein",50017998
"Wall of anterior inferior segmental tributary of middle hepatic vein",50017999
"Lumen of anterior inferior segmental tributary of middle hepatic vein",50018000
"Wall of intrasegmental tributary of right posterior basal segmental vein",50018001
"Lumen of intrasegmental tributary of right posterior basal segmental vein",50018002
"Wall of trunk of left colic vein",50018003
"Lumen of trunk of left colic vein",50018004
"Wall of right fifth anterior intercostal vein",50018005
"Lumen of right fifth anterior intercostal vein",50018006
"Wall of right anterior basal segmental vein",50018007
"Lumen of right anterior basal segmental vein",50018008
"Wall of vein of medulla oblongata",50018009
"Lumen of vein of medulla oblongata",50018010
"Wall of trunk of spinal tributary of right third lumbar vein",50018011
"Lumen of trunk of spinal tributary of right third lumbar vein",50018012
"Wall of round ligament tributary of inferior epigastric vein",50018013
"Lumen of round ligament tributary of inferior epigastric vein",50018014
"Wall of intervertebral tributary of left ninth posterior intercostal vein",50018015
"Lumen of intervertebral tributary of left ninth posterior intercostal vein",50018016
"Wall of lateral segmental vein",50018017
"Lumen of lateral segmental vein",50018018
"Wall of superior vena cava proper",50018019
"Lumen of superior vena cava proper",50018020
"Wall of posterior thoracic radicular vein",50018021
"Lumen of posterior thoracic radicular vein",50018022
"Wall of trunk of tributary of external jugular vein",50018023
"Lumen of trunk of tributary of external jugular vein",50018024
"Wall of trunk of esophageal tributary of inferior thyroid vein",50018025
"Lumen of trunk of esophageal tributary of inferior thyroid vein",50018026
"Wall of basilar venous plexus",50018027
"Lumen of basilar venous plexus",50018028
"Wall of right inferior gluteal vein",50018029
"Lumen of right inferior gluteal vein",50018030
"Wall of dorsal digital vein of ring finger",50018031
"Lumen of dorsal digital vein of ring finger",50018032
"Wall of left third anterior thoracic radicular vein",50018033
"Lumen of left third anterior thoracic radicular vein",50018034
"Wall of dorsal tributary of subcostal vein",50018035
"Lumen of dorsal tributary of subcostal vein",50018036
"Wall of lateral cutaneous tributary of ventral tributary of left fourth lumbar vein",50018037
"Lumen of lateral cutaneous tributary of ventral tributary of left fourth lumbar vein",50018038
"Wall of anal tributary of transverse tributary of perineal vein",50018039
"Lumen of anal tributary of transverse tributary of perineal vein",50018040
"Wall of lateral tributary of dorsal tributary of posterior intercostal vein",50018041
"Lumen of lateral tributary of dorsal tributary of posterior intercostal vein",50018042
"Wall of proper palmar digital vein of right middle finger",50018043
"Lumen of proper palmar digital vein of right middle finger",50018044
"Wall of vein of left uncus",50018045
"Lumen of vein of left uncus",50018046
"Wall of eleventh thoracic radicular vein",50018047
"Lumen of eleventh thoracic radicular vein",50018048
"Wall of trunk of posterior basal segmental vein",50018049
"Lumen of trunk of posterior basal segmental vein",50018050
"Wall of confluence of subclavian vein and internal jugular vein",50018051
"Lumen of confluence of subclavian vein and internal jugular vein",50018052
"Wall of right superficial dorsal vein of clitoris",50018053
"Lumen of right superficial dorsal vein of clitoris",50018054
"Wall of dartos muscle tributary of left posterior scrotal vein",50018055
"Lumen of dartos muscle tributary of left posterior scrotal vein",50018056
"Wall of conjunctival tributary of left superior ophthalmic vein",50018057
"Lumen of conjunctival tributary of left superior ophthalmic vein",50018058
"Wall of costal tributary of eighth posterior intercostal vein",50018059
"Lumen of costal tributary of eighth posterior intercostal vein",50018060
"Wall of precentral cerebellar vein",50018061
"Lumen of precentral cerebellar vein",50018062
"Wall of first plantar metatarsal vein",50018063
"Lumen of first plantar metatarsal vein",50018064
"Wall of superior temporal retinal vein",50018065
"Lumen of superior temporal retinal vein",50018066
"Wall of tributary of vein of vestibular aqueduct",50018067
"Lumen of tributary of vein of vestibular aqueduct",50018068
"Wall of right anterior vestibular vein",50018069
"Lumen of right anterior vestibular vein",50018070
"Wall of lateral cutaneous tributary of right eighth posterior intercostal vein",50018071
"Lumen of lateral cutaneous tributary of right eighth posterior intercostal vein",50018072
"Wall of costal tributary of right seventh posterior intercostal vein",50018073
"Lumen of costal tributary of right seventh posterior intercostal vein",50018074
"Wall of small saphenous vein",50018075
"Lumen of small saphenous vein",50018076
"Wall of trunk of left second anterior intercostal vein",50018077
"Lumen of trunk of left second anterior intercostal vein",50018078
"Wall of right first posterior intercostal vein",50018079
"Lumen of right first posterior intercostal vein",50018080
"Wall of deep tributary of left superior gluteal vein",50018081
"Lumen of deep tributary of left superior gluteal vein",50018082
"Wall of medial tributary of dorsal tributary of right seventh posterior intercostal vein",50018083
"Lumen of medial tributary of dorsal tributary of right seventh posterior intercostal vein",50018084
"Wall of dorsal venous network of hand",50018085
"Lumen of dorsal venous network of hand",50018086
"Wall of trunk of left musculophrenic vein",50018087
"Lumen of trunk of left musculophrenic vein",50018088
"Wall of right medial marginal vein",50018089
"Lumen of right medial marginal vein",50018090
"Wall of trunk of ventral tributary of lumbar vein",50018091
"Lumen of trunk of ventral tributary of lumbar vein",50018092
"Wall of trunk of caudate lobe branch of right portal vein",50018093
"Lumen of trunk of caudate lobe branch of right portal vein",50018094
"Wall of left lateral brachial vein",50018095
"Lumen of left lateral brachial vein",50018096
"Wall of fourth anterior thoracic radicular vein",50018097
"Lumen of fourth anterior thoracic radicular vein",50018098
"Wall of proper palmar digital vein of right little finger",50018099
"Lumen of proper palmar digital vein of right little finger",50018100
"Wall of dorsal tributary of left first posterior intercostal vein",50018101
"Lumen of dorsal tributary of left first posterior intercostal vein",50018102
"Wall of tributary of vein of cochlear aqueduct",50018103
"Lumen of tributary of vein of cochlear aqueduct",50018104
"Wall of trunk of right first anterior intercostal vein",50018105
"Lumen of trunk of right first anterior intercostal vein",50018106
"Wall of medial segmental vein",50018107
"Lumen of medial segmental vein",50018108
"Wall of spinal tributary of left third posterior intercostal vein",50018109
"Lumen of spinal tributary of left third posterior intercostal vein",50018110
"Wall of right seventh anterior thoracic radicular vein",50018111
"Lumen of right seventh anterior thoracic radicular vein",50018112
"Wall of left posterior vestibular vein",50018113
"Lumen of left posterior vestibular vein",50018114
"Wall of left cerebellar vein",50018115
"Lumen of left cerebellar vein",50018116
"Wall of spinal tributary of tenth posterior intercostal vein",50018117
"Lumen of spinal tributary of tenth posterior intercostal vein",50018118
"Wall of medial basal segmental vein",50018119
"Lumen of medial basal segmental vein",50018120
"Wall of fourth posterior intercostal vein",50018121
"Lumen of fourth posterior intercostal vein",50018122
"Wall of collateral tributary of first posterior intercostal vein",50018123
"Lumen of collateral tributary of first posterior intercostal vein",50018124
"Wall of lateral basal segmental bronchial vein",50018125
"Lumen of lateral basal segmental bronchial vein",50018126
"Wall of pleural tributary of left subcostal vein",50018127
"Lumen of pleural tributary of left subcostal vein",50018128
"Wall of upper lobar bronchial vein",50018129
"Lumen of upper lobar bronchial vein",50018130
"Wall of collateral tributary of fifth posterior intercostal vein",50018131
"Lumen of collateral tributary of fifth posterior intercostal vein",50018132
"Wall of spinal tributary of right third lumbar vein",50018133
"Lumen of spinal tributary of right third lumbar vein",50018134
"Wall of muscular tributary of ventral tributary of left fourth lumbar vein",50018135
"Lumen of muscular tributary of ventral tributary of left fourth lumbar vein",50018136
"Wall of trunk of suprarenal vein",50018137
"Lumen of trunk of suprarenal vein",50018138
"Wall of trunk of left median antebrachial vein",50018139
"Lumen of trunk of left median antebrachial vein",50018140
"Wall of trunk of brachiocephalic vein",50018141
"Lumen of trunk of brachiocephalic vein",50018142
"Wall of trunk of intermediate hepatic vein",50018143
"Lumen of trunk of intermediate hepatic vein",50018144
"Wall of left lateral circumflex femoral vein",50018145
"Lumen of left lateral circumflex femoral vein",50018146
"Wall of tributary of superficial external pudendal vein",50018147
"Lumen of tributary of superficial external pudendal vein",50018148
"Wall of medullary tributary of left third posterior intercostal vein",50018149
"Lumen of medullary tributary of left third posterior intercostal vein",50018150
"Wall of endothelial cell of venous sinus of red pulp of spleen",50018151
"Lumen of endothelial cell of venous sinus of red pulp of spleen",50018152
"Wall of middle cremasteric vein",50018153
"Lumen of middle cremasteric vein",50018154
"Wall of unnamed tributary of lumbar vein",50018155
"Lumen of unnamed tributary of lumbar vein",50018156
"Wall of trunk of superior laryngeal vein",50018157
"Lumen of trunk of superior laryngeal vein",50018158
"Wall of lobar bronchial vein",50018159
"Lumen of lobar bronchial vein",50018160
"Wall of left posterior segmental vein",50018161
"Lumen of left posterior segmental vein",50018162
"Wall of trunk of tributary of anterior jugular vein",50018163
"Lumen of trunk of tributary of anterior jugular vein",50018164
"Wall of lateral segmental bronchial vein",50018165
"Lumen of lateral segmental bronchial vein",50018166
"Wall of ventral tributary of right second lumbar vein",50018167
"Lumen of ventral tributary of right second lumbar vein",50018168
"Wall of cutaneous tributary of posterior auricular vein",50018169
"Lumen of cutaneous tributary of posterior auricular vein",50018170
"Wall of communicating vein with hemiazygos vein",50018171
"Lumen of communicating vein with hemiazygos vein",50018172
"Wall of right subcostal vein",50018173
"Lumen of right subcostal vein",50018174
"Wall of dartos muscle tributary of posterior scrotal vein",50018175
"Lumen of dartos muscle tributary of posterior scrotal vein",50018176
"Wall of cephalic vein",50018177
"Lumen of cephalic vein",50018178
"Wall of trunk of right deep cervical vein",50018179
"Lumen of trunk of right deep cervical vein",50018180
"Wall of trunk of internal iliac vein",50018181
"Lumen of trunk of internal iliac vein",50018182
"Wall of trunk of left deep lingual vein",50018183
"Lumen of trunk of left deep lingual vein",50018184
"Wall of left first common palmar digital vein",50018185
"Lumen of left first common palmar digital vein",50018186
"Wall of vein of vestibular aqueduct",50018187
"Lumen of vein of vestibular aqueduct",50018188
"Wall of first lumbar vein",50018189
"Lumen of first lumbar vein",50018190
"Wall of trunk of left middle meningeal vein",50018191
"Lumen of trunk of left middle meningeal vein",50018192
"Wall of spinal tributary of right sixth posterior intercostal vein",50018193
"Lumen of spinal tributary of right sixth posterior intercostal vein",50018194
"Wall of left seventh posterior intercostal vein",50018195
"Lumen of left seventh posterior intercostal vein",50018196
"Wall of basilic vein",50018197
"Lumen of basilic vein",50018198
"Wall of trunk of left vertebral vein",50018199
"Lumen of trunk of left vertebral vein",50018200
"Wall of pleural tributary of right sixth posterior intercostal vein",50018201
"Lumen of pleural tributary of right sixth posterior intercostal vein",50018202
"Wall of right apical segmental vein",50018203
"Lumen of right apical segmental vein",50018204
"Wall of plantar digital vein of right third toe",50018205
"Lumen of plantar digital vein of right third toe",50018206
"Wall of trunk of right medial basal segmental vein",50018207
"Lumen of trunk of right medial basal segmental vein",50018208
"Wall of trunk of left anterior segmental bronchial vein",50018209
"Lumen of trunk of left anterior segmental bronchial vein",50018210
"Wall of trunk of lateral cutaneous tributary of ventral tributary of lumbar vein",50018211
"Lumen of trunk of lateral cutaneous tributary of ventral tributary of lumbar vein",50018212
"Wall of trunk of right posterior segmental vein",50018213
"Lumen of trunk of right posterior segmental vein",50018214
"Wall of left superior petrosal vein",50018215
"Lumen of left superior petrosal vein",50018216
"Wall of external vertebral venous plexus",50018217
"Lumen of external vertebral venous plexus",50018218
"Wall of right internal cerebral vein",50018219
"Lumen of right internal cerebral vein",50018220
"Wall of mammary tributary of internal thoracic vein",50018221
"Lumen of mammary tributary of internal thoracic vein",50018222
"Wall of costal tributary of left sixth posterior intercostal vein",50018223
"Lumen of costal tributary of left sixth posterior intercostal vein",50018224
"Wall of lateral brachial vein",50018225
"Lumen of lateral brachial vein",50018226
"Wall of medullary tributary of posterior intercostal vein",50018227
"Lumen of medullary tributary of posterior intercostal vein",50018228
"Wall of lateral cutaneous tributary of right second posterior intercostal vein",50018229
"Lumen of lateral cutaneous tributary of right second posterior intercostal vein",50018230
"Wall of right inferior ophthalmic vein",50018231
"Lumen of right inferior ophthalmic vein",50018232
"Wall of left supratrochlear vein",50018233
"Lumen of left supratrochlear vein",50018234
"Wall of petrosal vein",50018235
